kanji,reading,level,pos,meaning_en
ありがとう,ありがとう,,unknown,""
在る; 有る,ある,,unknown,""
或,ある,,adj-pn,"a certain ..."
あるいは,あるいは,,unknown,""
アルバム,アルバム,,n,"album"
泡,あわ,,n,"bubble"
合わせる,あわせる,,v1,"to match (rhythm, speed, etc.)"
慌てる,あわてる,,v1,"to become confused (disconcerted, disorganized, disorganised)"
哀れ,あわれ,,n,"pity"
案,あん,,n,"idea"
案外,あんがい,,adv,"unexpectedly"
暗記,あんき,,n,"memorization"
安定,あんてい,,n,"stability"
あんなに,あんなに,,adv,"to that extent"
あんまり,あんまり,,unknown,""
胃,い,,n,"stomach"
委員,いいん,,n,"committee member"
意外,いがい,,adj-na,"unexpected"
行き,いき,,n,"the way there"
行き,ゆき,,n,"the way there"
息,いき,,n,"breath"
勢い,いきおい,,n,"force"
生き物,いきもの,,n,"living thing"
いけない,いけない,,unknown,""
医師,いし,,n,"doctor"
意思,いし,,n,"intention"
意志,いし,,n,"will"
維持,いじ,,n,"maintenance"
意識,いしき,,n,"consciousness"
異常,いじょう,,adj-na,"abnormal"
意地悪,いじわる,,adj-na,"malicious"
泉,いずみ,,n,"spring"
いずれ,いずれ,,unknown,""
以前,いぜん,,n-suf,"before"
板,いた,,n,"board"
偉大,いだい,,adj-na,"great"
抱く,いだく,,v5k,"to hold in one's arms (e.g. a baby)"
いたずら,いたずら,,unknown,""
いただきます,いただきます,,unknown,""
痛み,いたみ,,n,"pain"
至る,いたる,,v5r,"to arrive at (e.g. a decision)"
市,いち,,n,"market"
位置,いち,,n,"place"
一時,いちじ,,n,"one o'clock"
一度に,いちどに,,adv,"all at once"
市場,いちば,,n,"(town) market"
いつか,いつか,,unknown,""
一家,いっか,,n,"a family"
一種,いっしゅ,,n,"a kind"
一瞬,いっしゅん,,n,"instant"
一生,いっしょう,,n,"whole life"
一層,いっそう,,adv,"even more"
一体,いったい,,adv,"(what) the heck"
一致,いっち,,n,"agreement"
いつでも,いつでも,,unknown,""
いつのまにか,いつのまにか,,unknown,""
一般,いっぱん,,adj-no,"general"
一方,いっぽう,,n,"one (esp. of two)"
いつまでも,いつまでも,,unknown,""
移動,いどう,,n,"movement"
従兄弟,いとこ,,n,"cousin (male)"
従姉妹,いとこ,,n,"cousin (female)"
稲,いね,,n,"rice plant (Oryza sativa)"
居眠り,いねむり,,n,"nodding off (while sitting)"
命,いのち,,n,"life"
違反,いはん,,n,"violation"
衣服,いふく,,n,"clothes"
居間,いま,,n,"living room (Western style)"
今に,いまに,,adv,"before long"
今にも,いまにも,,adv,"at any moment (now)"
イメージ,イメージ,,n,"image (in one's mind)"
否,いや,,int,"no"
以来,いらい,,n,"since"
依頼,いらい,,n,"request"
いらいら,いらいら,,unknown,""
いらっしゃい,いらっしゃい,,int,"come"
医療,いりょう,,n,"medical treatment"
岩,いわ,,n,"rock"
祝い,いわい,,n,"congratulation"
祝う,いわう,,v5u,"to celebrate"
言わば,いわば,,adv,"so to speak"
いわゆる,いわゆる,,unknown,""
インク,インク,,n,"ink"
印刷,いんさつ,,n,"printing"
印象,いんしょう,,n,"impression"
引退,いんたい,,n,"retirement"
インタビュー,インタビュー,,n,"interview (on television, in a newspaper, etc.)"
引用,いんよう,,n,"quotation"
ウイスキー,ウイスキー,,n,"whisky"
上,うわ,,n,"upper"
魚,うお,,n,"fish"
うがい,うがい,,unknown,""
受け取る,うけとる,,v5r,"to receive"
動かす,うごかす,,v5s,"to move"
兎,うさぎ,,n,"rabbit"
牛,うし,,n,"cattle (Bos taurus)"
失う,うしなう,,v5u,"to lose"
疑う,うたがう,,v5u,"to doubt"
宇宙,うちゅう,,n,"universe"
討つ,うつ,,v5t,"to attack"
撃つ,うつ,,v5t,"to shoot (a gun, person, etc.)"
うっかり,うっかり,,adv,"carelessly"
映す,うつす,,v5s,"to project"
訴える,うったえる,,v1,"to raise"
写る,うつる,,v5r,"to be photographed"
映る,うつる,,v5r,"to be reflected"
うなる,うなる,,unknown,""
奪う,うばう,,v5u,"to take (by force)"
馬,うま,,n,"horse"
生まれ,うまれ,,n,"birth"
有無,うむ,,n,"existence or nonexistence"
梅,うめ,,n,"Japanese apricot (Prunus mume)"
埋める,うめる,,v1,"to bury (e.g. in the ground)"
裏切る,うらぎる,,v5r,"to betray"
羨ましい,うらやましい,,adj-i,"envious"
売れる,うれる,,v1,"to sell (well)"
噂,うわさ,,n,"rumour"
運,うん,,n,"fortune"
運転,うんてん,,n,"operation (of a machine)"
柄,え,,n,"handle"
永遠,えいえん,,n,"eternity"
永久,えいきゅう,,n,"eternity"
影響,えいきょう,,n,"influence"
営業,えいぎょう,,n,"business"
衛星,えいせい,,n,"(natural) satellite"
栄養,えいよう,,n,"nutrition"
笑顔,えがお,,n,"smiling face"
描く,えがく,,v5k,"to draw"
餌,えさ,,n,"(animal) feed"
エネルギー,エネルギー,,n,"energy"
得る,える,,v1,"to get"
得る,うる,,v2a-s,"to be able to ..."
円,えん,,n,"yen (Japanese monetary unit)"
延期,えんき,,n,"postponement"
演技,えんぎ,,n,"acting"
援助,えんじょ,,n,"assistance"
エンジン,エンジン,,n,"engine"
演説,えんぜつ,,n,"speech"
演奏,えんそう,,n,"musical performance"
老い,おい,,n,"old age"
追い付く,おいつく,,v5k,"to catch up (with)"
王,おう,,n,"king"
追う,おう,,v5u,"to chase"
応援,おうえん,,n,"aid"
王様,おうさま,,n,"king"
王子,おうじ,,n,"prince"
応じる,おうじる,,v1,"to respond"
横断,おうだん,,n,"crossing (a road, river, etc.)"
終える,おえる,,v1,"to finish"
大いに,おおいに,,adv,"very"
覆う,おおう,,v5u,"to cover"
大家,おおや,,n,"landlord"
丘,おか,,n,"hill"
沖,おき,,n,"open sea"
奥,おく,,n,"inner part"
贈る,おくる,,v5r,"to give (as a gift)"
起こる,おこる,,v5r,"to occur"
押える,おさえる,,v1,"to pin down"
幼い,おさない,,adj-i,"very young"
収める,おさめる,,v1,"to put (into)"
納める,おさめる,,v1,"to put (into)"
治める,おさめる,,v1,"to rule"
お辞儀,おじぎ,,n,"bow"
お洒落,おしゃれ,,adj-na,"stylish"
お喋り,おしゃべり,,n,"chattering"
汚染,おせん,,n,"pollution"
恐らく,おそらく,,adv,"probably"
恐れる,おそれる,,v1,"to fear"
恐ろしい,おそろしい,,adj-i,"terrible"
教わる,おそわる,,v5r,"to be taught"
お互い,おたがい,,n,"each other"
穏やか,おだやか,,adj-na,"calm"
男の人,おとこのひと,,exp,"man"
大人しい,おとなしい,,adj-i,"gentle"
劣る,おとる,,v5r,"to be inferior to"
鬼,おに,,n,"ogre"
帯,おび,,n,"obi (kimono sash)"
お昼,おひる,,n,"lunch"
オフィス,オフィス,,n,"office"
溺れる,おぼれる,,v1,"to struggle in the water"
お前,おまえ,,pn,"you"
おめでとう,おめでとう,,unknown,""
お目に掛かる,おめにかかる,,exp,"to meet (someone of higher status)"
思い付く,おもいつく,,v5k,"to think of"
思い出,おもいで,,n,"memories"
主に,おもに,,adv,"mainly"
思わず,おもわず,,adv,"unconsciously"
泳ぎ,およぎ,,n,"swimming"
およそ,およそ,,unknown,""
及ぼす,およぼす,,v5s,"to exert (influence)"
下す,おろす,,v5s,"to take down"
降ろす,おろす,,v5s,"to take down"
卸す,おろす,,v5s,"to sell wholesale"
音,おん,,n,"sound"
恩,おん,,n,"favour"
温暖,おんだん,,adj-na,"warm"
温度,おんど,,n,"temperature"
可,か,,n,"acceptable"
蚊,か,,n,"mosquito"
課,か,,n,"lesson"
カー,カー,,n,"car"
カード,カード,,n,"card (information, filing, etc.)"
貝,かい,,n,"shellfish"
害,がい,,n,"injury"
会員,かいいん,,n,"member"
絵画,かいが,,n,"painting"
海外,かいがい,,n,"foreign"
会計,かいけい,,n,"accounting"
解決,かいけつ,,n,"settlement"
会合,かいごう,,n,"meeting"
外交,がいこう,,n,"diplomacy"
開始,かいし,,n,"start"
解釈,かいしゃく,,n,"interpretation"
外出,がいしゅつ,,n,"going out"
改善,かいぜん,,n,"betterment"
快適,かいてき,,adj-na,"pleasant"
回復,かいふく,,n,"restoration"
飼う,かう,,v5u,"to keep (a pet or other animal)"
帰す,かえす,,v5s,"to send (someone) back"
代える,かえる,,v1,"to replace"
替える,かえる,,v1,"to replace"
換える,かえる,,v1,"to replace"
反る,かえる,,v5r,"to return"
香り,かおり,,n,"aroma"
画家,がか,,n,"painter"
抱える,かかえる,,v1,"to hold in one's arms"
価格,かかく,,n,"price"
化学,かがく,,n,"chemistry"
輝く,かがやく,,v5k,"to shine"
係,かかり,,n,"charge"
罹る,かかる,,v5r,"to contract (a disease)"
限る,かぎる,,v5r,"to restrict"
掻く,かく,,v5k,"to scratch"
描く,かく,,v5k,"to draw"
嗅ぐ,かぐ,,v5g,"to sniff"
家具,かぐ,,n,"furniture"
学,がく,,n,"learning"
額,がく,,n,"(picture) frame"
覚悟,かくご,,n,"readiness"
確実,かくじつ,,adj-na,"certain"
学者,がくしゃ,,n,"scholar"
学習,がくしゅう,,n,"learning"
隠す,かくす,,v5s,"to hide"
拡大,かくだい,,n,"expansion"
確認,かくにん,,n,"confirmation"
学問,がくもん,,n,"study"
隠れる,かくれる,,v1,"to hide"
影,かげ,,n,"shadow"
陰,かげ,,n,"shade"
欠ける,かける,,v1,"to chip"
加減,かげん,,n,"degree"
過去,かこ,,n,"the past"
籠,かご,,n,"basket (shopping, etc.)"
囲む,かこむ,,v5m,"to surround"
火災,かさい,,n,"conflagration"
重なる,かさなる,,v5r,"to be piled up"
重ねる,かさねる,,v1,"to pile up"
飾り,かざり,,n,"decoration"
貸し,かし,,n,"loan"
菓子,かし,,n,"confectionery"
家事,かじ,,n,"housework"
賢い,かしこい,,adj-i,"wise"
歌手,かしゅ,,n,"singer"
数,かず,,n,"number"
稼ぐ,かせぐ,,v5g,"to earn (income)"
数える,かぞえる,,v1,"to count"
型,かた,,n,"type"
肩,かた,,n,"shoulder"
堅い,かたい,,adj-i,"hard"
硬い,かたい,,adj-i,"hard"
方々,かたがた,,n,"people"
片付く,かたづく,,v5k,"to be put in order"
刀,かたな,,n,"sword (esp. Japanese single-edged)"
語る,かたる,,v5r,"to talk about"
勝ち,かち,,n,"win"
価値,かち,,n,"value"
がっかり,がっかり,,vs,"to be disappointed"
活気,かっき,,n,"energy"
楽器,がっき,,n,"musical instrument"
学期,がっき,,n,"school term"
活動,かつどう,,n,"activity (of a person, organization, animal, volcano, etc.)"
活躍,かつやく,,n,"activity (esp. energetic or successful)"
活用,かつよう,,n,"practical use"
仮定,かてい,,n,"assumption"
過程,かてい,,n,"process"
課程,かてい,,n,"course"
悲しむ,かなしむ,,v5m,"to be sad"
必ずしも,かならずしも,,adv,"(not) always"
かなり,かなり,,unknown,""
金,かね,,n,"money"
鐘,かね,,n,"bell (often a large hanging bell)"
可能,かのう,,adj-na,"possible"
株,かぶ,,n,"stock"
被る,かぶる,,v5r,"to put on (one's head)"
我慢,がまん,,n,"endurance"
上,かみ,,n,"upper reaches (of a river)"
神,かみ,,n,"god"
雷,かみなり,,n,"lightning"
髪の毛,かみのけ,,exp,"hair (on the head)"
科目,かもく,,n,"(school) subject"
かもしれない,かもしれない,,unknown,""
かゆい,かゆい,,unknown,""
歌謡,かよう,,n,"song"
空,から,,n,"emptiness"
殻,から,,n,"shell"
柄,がら,,n,"pattern"
刈る,かる,,v5r,"to cut (grass, hair, etc.)"
河,かわ,,n,"river"
皮,かわ,,n,"skin"
革,かわ,,n,"leather"
可愛そう,かわいそう,,adj-na,"poor"
可愛らしい,かわいらしい,,adj-i,"lovely"
乾かす,かわかす,,v5s,"to dry (clothes, etc.)"
渇く,かわく,,v5k,"to be thirsty"
代る,かわる,,v5r,"to succeed"
缶,かん,,n,"can"
勘,かん,,n,"perception"
考え,かんがえ,,n,"thinking"
感覚,かんかく,,n,"sense"
間隔,かんかく,,n,"space"
観客,かんきゃく,,n,"spectator"
環境,かんきょう,,n,"environment"
歓迎,かんげい,,n,"welcome"
観光,かんこう,,n,"sightseeing"
観察,かんさつ,,n,"observation"
感じ,かんじ,,n,"feeling"
感謝,かんしゃ,,n,"thanks"
患者,かんじゃ,,n,"patient"
勘定,かんじょう,,n,"calculation"
感情,かんじょう,,n,"emotion"
感じる,かんじる,,v1,"to feel"
感心,かんしん,,n,"admiration"
関心,かんしん,,n,"concern"
関する,かんする,,vs-s,"to concern"
完成,かんせい,,n,"completion"
完全,かんぜん,,adj-na,"perfect"
乾燥,かんそう,,n,"dryness"
感想,かんそう,,n,"impressions"
感動,かんどう,,n,"being deeply moved emotionally"
監督,かんとく,,n,"supervision"
管理,かんり,,n,"control"
完了,かんりょう,,n,"completion"
関連,かんれん,,n,"relation"
議員,ぎいん,,n,"member of an assembly"
記憶,きおく,,n,"memory"
気温,きおん,,n,"(air) temperature"
機械,きかい,,n,"machine"
器械,きかい,,n,"machine"
議会,ぎかい,,n,"congress"
期間,きかん,,n,"period"
機関,きかん,,n,"engine"
企業,きぎょう,,n,"enterprise"
効く,きく,,v5k,"to be effective"
期限,きげん,,n,"term"
機嫌,きげん,,n,"humour"
気候,きこう,,n,"climate"
岸,きし,,n,"bank"
生地,きじ,,n,"cloth"
記事,きじ,,n,"article"
技師,ぎし,,n,"engineer"
記者,きしゃ,,n,"reporter"
傷,きず,,n,"wound"
期待,きたい,,n,"expectation"
気体,きたい,,n,"gas"
帰宅,きたく,,n,"returning home"
貴重,きちょう,,adj-na,"precious"
議長,ぎちょう,,n,"chair"
きちんと,きちんと,,adv,"properly"
きつい,きつい,,adj-i,"tough"
気付く,きづく,,v5k,"to notice"
気に入る,きにいる,,exp,"to like"
記入,きにゅう,,n,"entry (in a form, register, diary, etc.)"
記念,きねん,,n,"commemoration"
機能,きのう,,n,"function"
気の毒,きのどく,,adj-na,"pitiful"
寄付,きふ,,n,"contribution"
希望,きぼう,,n,"hope"
基本,きほん,,n,"basics"
決まり,きまり,,n,"rule"
気味,きみ,,n,"sensation"
奇妙,きみょう,,adj-na,"strange"
義務,ぎむ,,n,"duty"
疑問,ぎもん,,n,"doubt"
逆,ぎゃく,,adj-no,"reverse"
キャプテン,キャプテン,,n,"captain"
キャンプ,キャンプ,,n,"camp"
旧,きゅう,,pref,"old"
級,きゅう,,n,"(school) grade"
球,きゅう,,n,"sphere"
休暇,きゅうか,,n,"holiday"
休憩,きゅうけい,,n,"rest"
急激,きゅうげき,,adj-na,"sudden"
吸収,きゅうしゅう,,n,"absorption"
救助,きゅうじょ,,n,"relief"
急速,きゅうそく,,adj-na,"rapid (e.g. progress)"
休息,きゅうそく,,n,"rest"
急に,きゅうに,,adv,"swiftly"
給料,きゅうりょう,,n,"salary"
器用,きよう,,adj-na,"skillful"
教科書,きょうかしょ,,n,"textbook"
競技,きょうぎ,,n,"game"
行儀,ぎょうぎ,,n,"manners"
供給,きょうきゅう,,n,"supply"
教授,きょうじゅ,,n,"professor"
強調,きょうちょう,,n,"emphasis"
共通,きょうつう,,adj-no,"common"
共同,きょうどう,,n,"cooperation"
恐怖,きょうふ,,n,"fear"
協力,きょうりょく,,n,"cooperation"
強力,きょうりょく,,adj-na,"powerful"
許可,きょか,,n,"permission"
局,きょく,,n,"bureau"
巨大,きょだい,,adj-na,"huge"
嫌う,きらう,,v5u,"to hate"
霧,きり,,n,"fog"
切れ,きれ,,n,"piece"
切れる,きれる,,v1,"to break"
記録,きろく,,n,"record"
議論,ぎろん,,n,"argument"
金,きん,,n,"gold (metal)"
銀,ぎん,,n,"silver (Ag)"
禁煙,きんえん,,n,"abstaining from smoking"
金額,きんがく,,n,"amount of money"
金庫,きんこ,,n,"safe"
禁止,きんし,,n,"prohibition"
金銭,きんせん,,n,"money"
金属,きんぞく,,n,"metal"
近代,きんだい,,n,"present day"
緊張,きんちょう,,n,"tension"
筋肉,きんにく,,n,"muscle"
金融,きんゆう,,n,"finance"
句,く,,n,"section (i.e. of text)"
食う,くう,,v5u,"to eat"
偶然,ぐうぜん,,n,"coincidence"
臭い,くさい,,adj-i,"stinking"
鎖,くさり,,n,"chain"
腐る,くさる,,v5r,"to rot"
癖,くせ,,n,"habit (usu. a bad one)"
管,くだ,,n,"pipe"
具体,ぐたい,,n,"concreteness"
下り,くだり,,n,"down-train"
下る,くだる,,v5r,"to descend"
苦痛,くつう,,n,"pain"
ぐっすり,ぐっすり,,adv,"soundly (sleeping)"
区別,くべつ,,n,"distinction"
組,くみ,,n,"class (of students)"
組合,くみあい,,n,"association"
組む,くむ,,v5m,"to cross (legs or arms)"
汲む,くむ,,v5m,"to draw (water)"
酌む,くむ,,v5m,"to pour (sake)"
悔しい,くやしい,,adj-i,"frustrated (over a failure, humiliation or injustice)"
位,くらい,,n,"throne"
暮らし,くらし,,n,"(way of) life"
クラシック,クラシック,,n,"classical music"
暮らす,くらす,,v5s,"to live"
グラス,グラス,,n,"glass (drinking vessel)"
グランド,グランド,,n,"(sports) ground"
クリーム,クリーム,,n,"cream"
繰り返す,くりかえす,,v5s,"to repeat"
クリスマス,クリスマス,,n,"Christmas"
狂う,くるう,,v5u,"to go mad"
グループ,グループ,,n,"group (usu. of people)"
苦しい,くるしい,,adj-i,"painful"
苦しむ,くるしむ,,v5m,"to suffer"
暮れ,くれ,,n,"sunset"
苦労,くろう,,n,"trouble"
加える,くわえる,,v1,"to add"
咥える,くわえる,,v1,"to hold in one's mouth"
詳しい,くわしい,,adj-i,"detailed"
加わる,くわわる,,v5r,"to be added to"
訓,くん,,n,"native Japanese reading of a Chinese character"
軍,ぐん,,n,"army"
郡,ぐん,,n,"district"
軍隊,ぐんたい,,n,"armed forces"
訓練,くんれん,,n,"training"
下,げ,,n,"lowness (of degree, value, etc.)"
計,けい,,n,"plan"
敬意,けいい,,n,"respect"
経営,けいえい,,n,"management"
景気,けいき,,n,"business conditions"
傾向,けいこう,,n,"tendency"
警告,けいこく,,n,"warning"
計算,けいさん,,n,"calculation"
掲示,けいじ,,n,"notice"
刑事,けいじ,,n,"(police) detective"
芸術,げいじゅつ,,n,"art"
